Time,BPM
2018-09-01 00:02:13,101.61286854060963
2018-09-01 00:02:14,101.51130646157205
2018-09-01 00:02:15,101.61286854060964
2018-09-01 00:02:16,101.71453223252425
2018-09-01 00:02:17,101.61286854060964
2018-09-01 00:02:18,101.51130646157208
2018-09-01 00:02:19,101.61286854060967
2018-09-01 00:02:20,101.71453223252426
2018-09-01 00:02:21,101.81629763897956
2018-09-01 00:02:22,101.91816486174099
2018-09-01 00:02:23,102.02013400267577
2018-09-01 00:02:24,102.12220516375308
2018-09-01 00:02:25,102.22437844704405
2018-09-01 00:02:26,102.32665395472196
2018-09-01 00:02:27,102.42903178906238
2018-09-01 00:02:28,102.5315120524431
2018-09-01 00:02:29,102.42903178906238
2018-09-01 00:02:30,102.5315120524431
2018-09-01 00:02:31,102.42903178906238
2018-09-01 00:02:32,102.32665395472198
2018-09-01 00:02:33,102.22437844704406
2018-09-01 00:02:34,102.1222051637531
2018-09-01 00:02:35,102.02013400267582
2018-09-01 00:02:36,102.12220516375312
2018-09-01 00:02:37,102.22437844704409
2018-09-01 00:02:38,102.326653954722
2018-09-01 00:02:39,102.42903178906242
2018-09-01 00:02:40,102.32665395472202
2018-09-01 00:02:41,102.2243784470441
2018-09-01 00:02:42,102.12220516375314
2018-09-01 00:02:43,102.02013400267586
2018-09-01 00:02:44,101.91816486174108
2018-09-01 00:02:45,102.02013400267586
2018-09-01 00:02:46,101.91816486174108
2018-09-01 00:02:47,102.02013400267586
2018-09-01 00:02:48,101.91816486174108
2018-09-01 00:02:49,102.02013400267586
2018-09-01 00:02:50,101.91816486174108
2018-09-01 00:02:51,101.81629763897966
2018-09-01 00:02:52,101.91816486174108
2018-09-01 00:02:53,102.02013400267586
2018-09-01 00:02:54,102.12220516375316
2018-09-01 00:02:55,102.22437844704413
2018-09-01 00:02:56,102.32665395472205
2018-09-01 00:02:57,102.22437844704413
2018-09-01 00:02:58,102.32665395472205
2018-09-01 00:02:59,102.22437844704413
2018-09-01 00:03:00,102.12220516375316
2018-09-01 00:03:01,102.22437844704413
2018-09-01 00:03:02,102.12220516375316
2018-09-01 00:03:03,102.22437844704413
2018-09-01 00:03:04,102.32665395472205
2018-09-01 00:03:05,102.22437844704413
2018-09-01 00:03:06,102.12220516375316
2018-09-01 00:03:07,102.22437844704413
2018-09-01 00:03:08,102.32665395472205
2018-09-01 00:03:09,102.42903178906246
2018-09-01 00:03:10,102.53151205244319
2018-09-01 00:03:11,102.63409484734454
2018-09-01 00:03:12,102.73678027634926
2018-09-01 00:03:13,102.63409484734454
2018-09-01 00:03:14,102.53151205244322
2018-09-01 00:03:15,102.42903178906249
2018-09-01 00:03:16,102.53151205244322
2018-09-01 00:03:17,102.63409484734456
2018-09-01 00:03:18,102.7367802763493
2018-09-01 00:03:19,102.83956844214286
2018-09-01 00:03:20,102.7367802763493
2018-09-01 00:03:21,102.83956844214286
2018-09-01 00:03:22,102.7367802763493
2018-09-01 00:03:23,102.83956844214286
2018-09-01 00:03:24,102.7367802763493
2018-09-01 00:03:25,102.63409484734456
2018-09-01 00:03:26,102.53151205244325
2018-09-01 00:03:27,102.4290317890625
2018-09-01 00:03:28,102.32665395472212
2018-09-01 00:03:29,102.22437844704419
2018-09-01 00:03:30,102.12220516375324
2018-09-01 00:03:31,102.22437844704419
2018-09-01 00:03:32,102.32665395472212
2018-09-01 00:03:33,102.42903178906253
2018-09-01 00:03:34,102.53151205244326
2018-09-01 00:03:35,102.6340948473446
2018-09-01 00:03:36,102.53151205244329
2018-09-01 00:03:37,102.42903178906255
2018-09-01 00:03:38,102.32665395472216
2018-09-01 00:03:39,102.22437844704424
2018-09-01 00:03:40,102.12220516375328
2018-09-01 00:03:41,102.020134002676
2018-09-01 00:03:42,101.91816486174122
2018-09-01 00:03:43,102.020134002676
2018-09-01 00:03:44,102.12220516375329
2018-09-01 00:03:45,102.22437844704426
2018-09-01 00:03:46,102.32665395472218
2018-09-01 00:03:47,102.42903178906259
2018-09-01 00:03:48,102.3266539547222
2018-09-01 00:03:49,102.22437844704429
2018-09-01 00:03:50,102.3266539547222
2018-09-01 00:03:51,102.22437844704429
2018-09-01 00:03:52,102.3266539547222
2018-09-01 00:03:53,102.22437844704429
2018-09-01 00:03:54,102.3266539547222
2018-09-01 00:03:55,102.42903178906262
2018-09-01 00:03:56,102.32665395472222
2018-09-01 00:03:57,102.42903178906263
2018-09-01 00:03:58,102.53151205244338
2018-09-01 00:03:59,102.42903178906263
2018-09-01 00:04:00,102.53151205244338
2018-09-01 00:04:01,102.42903178906263
2018-09-01 00:04:02,102.53151205244338
2018-09-01 00:04:03,102.63409484734471
2018-09-01 00:04:04,102.73678027634945
2018-09-01 00:04:05,102.83956844214302
2018-09-01 00:04:06,102.73678027634945
2018-09-01 00:04:07,102.83956844214302
2018-09-01 00:04:08,102.94245944751358
2018-09-01 00:04:09,103.04545339535221
2018-09-01 00:04:10,102.94245944751361
2018-09-01 00:04:11,103.04545339535223
2018-09-01 00:04:12,102.94245944751364
2018-09-01 00:04:13,102.83956844214306
2018-09-01 00:04:14,102.73678027634949
2018-09-01 00:04:15,102.83956844214306
2018-09-01 00:04:16,102.94245944751364
2018-09-01 00:04:17,102.83956844214306
2018-09-01 00:04:18,102.94245944751364
2018-09-01 00:04:19,103.04545339535225
2018-09-01 00:04:20,102.94245944751366
2018-09-01 00:04:21,103.04545339535227
2018-09-01 00:04:22,103.14855038865286
2018-09-01 00:04:23,103.0454533953523
2018-09-01 00:04:24,102.9424594475137
2018-09-01 00:04:25,102.83956844214313
2018-09-01 00:04:26,102.73678027634956
2018-09-01 00:04:27,102.63409484734483
2018-09-01 00:04:28,102.73678027634956
2018-09-01 00:04:29,102.83956844214313
2018-09-01 00:04:30,102.9424594475137
2018-09-01 00:04:31,102.83956844214313
2018-09-01 00:04:32,102.9424594475137
2018-09-01 00:04:33,103.04545339535231
2018-09-01 00:04:34,103.14855038865292
2018-09-01 00:04:35,103.2517505305125
2018-09-01 00:04:36,103.14855038865294
2018-09-01 00:04:37,103.04545339535235
2018-09-01 00:04:38,102.94245944751377
2018-09-01 00:04:39,102.83956844214319
2018-09-01 00:04:40,102.94245944751377
2018-09-01 00:04:41,103.04545339535238
2018-09-01 00:04:42,102.94245944751378
2018-09-01 00:04:43,102.83956844214322
2018-09-01 00:04:44,102.94245944751378
2018-09-01 00:04:45,102.83956844214322
2018-09-01 00:04:46,102.94245944751378
2018-09-01 00:04:47,102.83956844214322
2018-09-01 00:04:48,102.94245944751378
2018-09-01 00:04:49,102.83956844214322
2018-09-01 00:04:50,102.73678027634965
2018-09-01 00:04:51,102.63409484734491
2018-09-01 00:04:52,102.5315120524436
2018-09-01 00:04:53,102.42903178906286
2018-09-01 00:04:54,102.5315120524436
2018-09-01 00:04:55,102.42903178906286
2018-09-01 00:04:56,102.32665395472247
2018-09-01 00:04:57,102.42903178906289
2018-09-01 00:04:58,102.32665395472249
2018-09-01 00:04:59,102.22437844704457
2018-09-01 00:05:00,102.32665395472249
2018-09-01 00:05:01,102.22437844704457
2018-09-01 00:05:02,102.1222051637536
2018-09-01 00:05:03,102.22437844704457
2018-09-01 00:05:04,102.32665395472249
2018-09-01 00:05:05,102.4290317890629
2018-09-01 00:05:06,102.32665395472252
2018-09-01 00:05:07,102.2243784470446
2018-09-01 00:05:08,102.12220516375363
2018-09-01 00:05:09,102.02013400267636
2018-09-01 00:05:10,101.91816486174157
2018-09-01 00:05:11,102.02013400267636
2018-09-01 00:05:12,101.91816486174157
2018-09-01 00:05:13,102.02013400267636
2018-09-01 00:05:14,102.12220516375365
2018-09-01 00:05:15,102.02013400267637
2018-09-01 00:05:16,101.91816486174159
2018-09-01 00:05:17,102.02013400267637
2018-09-01 00:05:18,101.91816486174159
2018-09-01 00:05:19,102.02013400267637
2018-09-01 00:05:20,102.12220516375368
2018-09-01 00:05:21,102.22437844704464
2018-09-01 00:05:22,102.12220516375368
2018-09-01 00:05:23,102.0201340026764
2018-09-01 00:05:24,101.91816486174162
2018-09-01 00:05:25,101.81629763898019
2018-09-01 00:05:26,101.71453223252489
2018-09-01 00:05:27,101.6128685406103
2018-09-01 00:05:28,101.51130646157272
2018-09-01 00:05:29,101.40984589385005
2018-09-01 00:05:30,101.51130646157272
2018-09-01 00:05:31,101.40984589385005
2018-09-01 00:05:32,101.30848673598175
2018-09-01 00:05:33,101.40984589385008
2018-09-01 00:05:34,101.30848673598176
2018-09-01 00:05:35,101.40984589385009
2018-09-01 00:05:36,101.51130646157276
2018-09-01 00:05:37,101.40984589385009
2018-09-01 00:05:38,101.30848673598179
2018-09-01 00:05:39,101.20722888660865
2018-09-01 00:05:40,101.10607224447283
2018-09-01 00:05:41,101.20722888660868
2018-09-01 00:05:42,101.3084867359818
2018-09-01 00:05:43,101.40984589385013
2018-09-01 00:05:44,101.5113064615728
2018-09-01 00:05:45,101.6128685406104
2018-09-01 00:05:46,101.51130646157283
2018-09-01 00:05:47,101.61286854061042
2018-09-01 00:05:48,101.51130646157284
2018-09-01 00:05:49,101.61286854061045
2018-09-01 00:05:50,101.51130646157287
2018-09-01 00:05:51,101.61286854061046
2018-09-01 00:05:52,101.51130646157289
2018-09-01 00:05:53,101.40984589385023
2018-09-01 00:05:54,101.51130646157289
2018-09-01 00:05:55,101.61286854061049
2018-09-01 00:05:56,101.71453223252509
2018-09-01 00:05:57,101.61286854061049
2018-09-01 00:05:58,101.71453223252509
2018-09-01 00:05:59,101.81629763898039
2018-09-01 00:06:00,101.71453223252509
2018-09-01 00:06:01,101.81629763898039
2018-09-01 00:06:02,101.71453223252509
2018-09-01 00:06:03,101.81629763898039
2018-09-01 00:06:04,101.71453223252509
2018-09-01 00:06:05,101.61286854061049
2018-09-01 00:06:06,101.71453223252509
2018-09-01 00:06:07,101.61286854061049
2018-09-01 00:06:08,101.51130646157291
2018-09-01 00:06:09,101.40984589385025
2018-09-01 00:06:10,101.30848673598194
2018-09-01 00:06:11,101.40984589385027
2018-09-01 00:06:12,101.51130646157294
2018-09-01 00:06:13,101.61286854061053
2018-09-01 00:06:14,101.51130646157296
2018-09-01 00:06:15,101.40984589385029
2018-09-01 00:06:16,101.51130646157296
2018-09-01 00:06:17,101.40984589385029
2018-09-01 00:06:18,101.30848673598199
2018-09-01 00:06:19,101.40984589385032
2018-09-01 00:06:20,101.51130646157299
2018-09-01 00:06:21,101.61286854061058
2018-09-01 00:06:22,101.71453223252517
2018-09-01 00:06:23,101.81629763898047
2018-09-01 00:06:24,101.9181648617419
2018-09-01 00:06:25,102.02013400267668
2018-09-01 00:06:26,102.12220516375399
2018-09-01 00:06:27,102.02013400267671
2018-09-01 00:06:28,101.91816486174193
2018-09-01 00:06:29,102.02013400267671
2018-09-01 00:06:30,101.91816486174193
2018-09-01 00:06:31,101.8162976389805
2018-09-01 00:06:32,101.7145322325252
2018-09-01 00:06:33,101.6128685406106
2018-09-01 00:06:34,101.51130646157303
2018-09-01 00:06:35,101.61286854061062
2018-09-01 00:06:36,101.71453223252523
2018-09-01 00:06:37,101.61286854061062
2018-09-01 00:06:38,101.51130646157304
2018-09-01 00:06:39,101.40984589385039
2018-09-01 00:06:40,101.51130646157304
2018-09-01 00:06:41,101.61286854061065
2018-09-01 00:06:42,101.71453223252524
2018-09-01 00:06:43,101.61286854061065
2018-09-01 00:06:44,101.51130646157307
2018-09-01 00:06:45,101.4098458938504
2018-09-01 00:06:46,101.51130646157307
2018-09-01 00:06:47,101.4098458938504
2018-09-01 00:06:48,101.51130646157307
2018-09-01 00:06:49,101.4098458938504
2018-09-01 00:06:50,101.51130646157307
2018-09-01 00:06:51,101.4098458938504
2018-09-01 00:06:52,101.51130646157307
2018-09-01 00:06:53,101.61286854061066
2018-09-01 00:06:54,101.5113064615731
2018-09-01 00:06:55,101.40984589385043
2018-09-01 00:06:56,101.5113064615731
2018-09-01 00:06:57,101.61286854061069
2018-09-01 00:06:58,101.51130646157311
2018-09-01 00:06:59,101.61286854061072
2018-09-01 00:07:00,101.51130646157314
2018-09-01 00:07:01,101.61286854061073
2018-09-01 00:07:02,101.51130646157316
2018-09-01 00:07:03,101.40984589385049
2018-09-01 00:07:04,101.30848673598219
2018-09-01 00:07:05,101.20722888660904
2018-09-01 00:07:06,101.30848673598219
2018-09-01 00:07:07,101.40984589385052
2018-09-01 00:07:08,101.3084867359822
2018-09-01 00:07:09,101.40984589385053
2018-09-01 00:07:10,101.5113064615732
2018-09-01 00:07:11,101.6128685406108
2018-09-01 00:07:12,101.7145322325254
2018-09-01 00:07:13,101.6128685406108
2018-09-01 00:07:14,101.7145322325254
2018-09-01 00:07:15,101.6128685406108
2018-09-01 00:07:16,101.7145322325254
2018-09-01 00:07:17,101.8162976389807
2018-09-01 00:07:18,101.91816486174213
2018-09-01 00:07:19,101.8162976389807
2018-09-01 00:07:20,101.7145322325254
2018-09-01 00:07:21,101.8162976389807
2018-09-01 00:07:22,101.7145322325254
2018-09-01 00:07:23,101.6128685406108
2018-09-01 00:07:24,101.51130646157323
2018-09-01 00:07:25,101.61286854061082
2018-09-01 00:07:26,101.51130646157324
2018-09-01 00:07:27,101.40984589385059
2018-09-01 00:07:28,101.30848673598227
2018-09-01 00:07:29,101.4098458938506
2018-09-01 00:07:30,101.51130646157327
2018-09-01 00:07:31,101.4098458938506
2018-09-01 00:07:32,101.51130646157327
2018-09-01 00:07:33,101.61286854061086
2018-09-01 00:07:34,101.5113064615733
2018-09-01 00:07:35,101.61286854061089
2018-09-01 00:07:36,101.51130646157331
2018-09-01 00:07:37,101.40984589385064
2018-09-01 00:07:38,101.30848673598234
2018-09-01 00:07:39,101.2072288866092
2018-09-01 00:07:40,101.10607224447338
2018-09-01 00:07:41,101.20722888660923
2018-09-01 00:07:42,101.30848673598236
2018-09-01 00:07:43,101.40984589385069
2018-09-01 00:07:44,101.30848673598238
2018-09-01 00:07:45,101.20722888660924
2018-09-01 00:07:46,101.10607224447344
2018-09-01 00:07:47,101.20722888660927
2018-09-01 00:07:48,101.10607224447345
2018-09-01 00:07:49,101.00501670841831
2018-09-01 00:07:50,100.90406217738828
2018-09-01 00:07:51,100.80320855042883
2018-09-01 00:07:52,100.90406217738828
2018-09-01 00:07:53,100.80320855042883
2018-09-01 00:07:54,100.90406217738828
2018-09-01 00:07:55,101.00501670841831
2018-09-01 00:07:56,100.90406217738828
2018-09-01 00:07:57,101.00501670841831
2018-09-01 00:07:58,101.10607224447345
2018-09-01 00:07:59,101.00501670841831
2018-09-01 00:08:00,100.90406217738828
2018-09-01 00:08:01,100.80320855042883
2018-09-01 00:08:02,100.90406217738828
2018-09-01 00:08:03,100.80320855042883
2018-09-01 00:08:04,100.90406217738828
2018-09-01 00:08:05,101.00501670841831
2018-09-01 00:08:06,100.90406217738828
2018-09-01 00:08:07,100.80320855042883
2018-09-01 00:08:08,100.90406217738828
2018-09-01 00:08:09,100.80320855042883
2018-09-01 00:08:10,100.70245572668635
2018-09-01 00:08:11,100.80320855042883
2018-09-01 00:08:12,100.90406217738828
2018-09-01 00:08:13,101.00501670841831
2018-09-01 00:08:14,100.90406217738828
2018-09-01 00:08:15,100.80320855042883
2018-09-01 00:08:16,100.90406217738828
2018-09-01 00:08:17,101.00501670841831
2018-09-01 00:08:18,101.10607224447345
2018-09-01 00:08:19,101.20722888660929
2018-09-01 00:08:20,101.30848673598243
2018-09-01 00:08:21,101.20722888660929
2018-09-01 00:08:22,101.30848673598243
2018-09-01 00:08:23,101.20722888660929
2018-09-01 00:08:24,101.10607224447348
2018-09-01 00:08:25,101.00501670841832
2018-09-01 00:08:26,101.10607224447348
2018-09-01 00:08:27,101.20722888660931
2018-09-01 00:08:28,101.30848673598246
2018-09-01 00:08:29,101.40984589385079
2018-09-01 00:08:30,101.30848673598247
2018-09-01 00:08:31,101.4098458938508
2018-09-01 00:08:32,101.51130646157347
2018-09-01 00:08:33,101.61286854061106
2018-09-01 00:08:34,101.5113064615735
2018-09-01 00:08:35,101.61286854061109
2018-09-01 00:08:36,101.51130646157351
2018-09-01 00:08:37,101.40984589385084
2018-09-01 00:08:38,101.51130646157351
2018-09-01 00:08:39,101.61286854061112
2018-09-01 00:08:40,101.51130646157354
2018-09-01 00:08:41,101.40984589385087
2018-09-01 00:08:42,101.51130646157354
2018-09-01 00:08:43,101.61286854061113
2018-09-01 00:08:44,101.51130646157355
2018-09-01 00:08:45,101.40984589385089
2018-09-01 00:08:46,101.30848673598258
2018-09-01 00:08:47,101.40984589385091
2018-09-01 00:08:48,101.30848673598261
2018-09-01 00:08:49,101.40984589385094
2018-09-01 00:08:50,101.30848673598263
2018-09-01 00:08:51,101.20722888660949
2018-09-01 00:08:52,101.10607224447368
2018-09-01 00:08:53,101.00501670841852
2018-09-01 00:08:54,100.9040621773885
2018-09-01 00:08:55,100.80320855042906
2018-09-01 00:08:56,100.70245572668657
2018-09-01 00:08:57,100.60180360540821
2018-09-01 00:08:58,100.50125208594183
2018-09-01 00:08:59,100.60180360540822
2018-09-01 00:09:00,100.7024557266866
2018-09-01 00:09:01,100.60180360540822
2018-09-01 00:09:02,100.7024557266866
2018-09-01 00:09:03,100.80320855042908
2018-09-01 00:09:04,100.90406217738852
2018-09-01 00:09:05,101.00501670841855
2018-09-01 00:09:06,100.90406217738852
2018-09-01 00:09:07,100.80320855042908
2018-09-01 00:09:08,100.90406217738852
2018-09-01 00:09:09,101.00501670841855
2018-09-01 00:09:10,100.90406217738852
2018-09-01 00:09:11,101.00501670841855
2018-09-01 00:09:12,101.1060722444737
2018-09-01 00:09:13,101.00501670841855
2018-09-01 00:09:14,100.90406217738852
2018-09-01 00:09:15,101.00501670841855
2018-09-01 00:09:16,101.1060722444737
2018-09-01 00:09:17,101.00501670841855
2018-09-01 00:09:18,100.90406217738852
2018-09-01 00:09:19,101.00501670841855
2018-09-01 00:09:20,101.1060722444737
2018-09-01 00:09:21,101.20722888660953
2018-09-01 00:09:22,101.30848673598267
2018-09-01 00:09:23,101.20722888660953
2018-09-01 00:09:24,101.30848673598267
2018-09-01 00:09:25,101.20722888660953
2018-09-01 00:09:26,101.30848673598267
2018-09-01 00:09:27,101.20722888660953
2018-09-01 00:09:28,101.10607224447372
2018-09-01 00:09:29,101.20722888660956
2018-09-01 00:09:30,101.10607224447375
2018-09-01 00:09:31,101.20722888660958
2018-09-01 00:09:32,101.10607224447376
2018-09-01 00:09:33,101.2072288866096
2018-09-01 00:09:34,101.1060722444738
2018-09-01 00:09:35,101.20722888660963
2018-09-01 00:09:36,101.30848673598277
2018-09-01 00:09:37,101.20722888660963
2018-09-01 00:09:38,101.10607224447381
2018-09-01 00:09:39,101.20722888660964
2018-09-01 00:09:40,101.10607224447384
2018-09-01 00:09:41,101.20722888660967
2018-09-01 00:09:42,101.10607224447385
2018-09-01 00:09:43,101.20722888660968
2018-09-01 00:09:44,101.10607224447388
2018-09-01 00:09:45,101.00501670841872
2018-09-01 00:09:46,101.10607224447388
2018-09-01 00:09:47,101.00501670841872
2018-09-01 00:09:48,100.9040621773887
2018-09-01 00:09:49,101.00501670841872
2018-09-01 00:09:50,101.10607224447388
2018-09-01 00:09:51,101.00501670841872
2018-09-01 00:09:52,101.10607224447388
2018-09-01 00:09:53,101.20722888660971
2018-09-01 00:09:54,101.10607224447389
2018-09-01 00:09:55,101.20722888660974
2018-09-01 00:09:56,101.10607224447392
2018-09-01 00:09:57,101.20722888660976
2018-09-01 00:09:58,101.10607224447395
2018-09-01 00:09:59,101.20722888660978
2018-09-01 00:10:00,101.30848673598291
2018-09-01 00:10:01,101.40984589385124
2018-09-01 00:10:02,101.51130646157391
2018-09-01 00:10:03,101.61286854061152
2018-09-01 00:10:04,101.71453223252611
2018-09-01 00:10:05,101.81629763898141
2018-09-01 00:10:06,101.71453223252611
2018-09-01 00:10:07,101.81629763898141
2018-09-01 00:10:08,101.71453223252611
2018-09-01 00:10:09,101.61286854061152
2018-09-01 00:10:10,101.51130646157394
2018-09-01 00:10:11,101.40984589385127
2018-09-01 00:10:12,101.30848673598297
2018-09-01 00:10:13,101.4098458938513
2018-09-01 00:10:14,101.51130646157395
2018-09-01 00:10:15,101.4098458938513
2018-09-01 00:10:16,101.30848673598298
2018-09-01 00:10:17,101.40984589385131
2018-09-01 00:10:18,101.51130646157398
2018-09-01 00:10:19,101.61286854061157
2018-09-01 00:10:20,101.71453223252618
2018-09-01 00:10:21,101.81629763898148
2018-09-01 00:10:22,101.91816486174292
2018-09-01 00:10:23,101.8162976389815
2018-09-01 00:10:24,101.7145322325262
2018-09-01 00:10:25,101.8162976389815
2018-09-01 00:10:26,101.7145322325262
2018-09-01 00:10:27,101.8162976389815
2018-09-01 00:10:28,101.91816486174294
2018-09-01 00:10:29,102.02013400267774
2018-09-01 00:10:30,102.12220516375503
2018-09-01 00:10:31,102.22437844704599
2018-09-01 00:10:32,102.32665395472394
2018-09-01 00:10:33,102.22437844704602
2018-09-01 00:10:34,102.12220516375505
2018-09-01 00:10:35,102.22437844704602
2018-09-01 00:10:36,102.32665395472395
2018-09-01 00:10:37,102.42903178906437
2018-09-01 00:10:38,102.32665395472398
2018-09-01 00:10:39,102.22437844704606
2018-09-01 00:10:40,102.1222051637551
2018-09-01 00:10:41,102.22437844704606
2018-09-01 00:10:42,102.1222051637551
2018-09-01 00:10:43,102.22437844704606
2018-09-01 00:10:44,102.1222051637551
2018-09-01 00:10:45,102.22437844704606
2018-09-01 00:10:46,102.1222051637551
2018-09-01 00:10:47,102.02013400267782
2018-09-01 00:10:48,101.91816486174304
2018-09-01 00:10:49,101.81629763898161
2018-09-01 00:10:50,101.71453223252631
2018-09-01 00:10:51,101.81629763898161
2018-09-01 00:10:52,101.71453223252631
2018-09-01 00:10:53,101.81629763898161
2018-09-01 00:10:54,101.71453223252631
2018-09-01 00:10:55,101.81629763898161
2018-09-01 00:10:56,101.71453223252631
2018-09-01 00:10:57,101.81629763898161
2018-09-01 00:10:58,101.71453223252631
2018-09-01 00:10:59,101.61286854061171
2018-09-01 00:11:00,101.71453223252631
2018-09-01 00:11:01,101.81629763898161
2018-09-01 00:11:02,101.71453223252631
2018-09-01 00:11:03,101.81629763898161
2018-09-01 00:11:04,101.71453223252631
2018-09-01 00:11:05,101.81629763898161
2018-09-01 00:11:06,101.71453223252631
2018-09-01 00:11:07,101.61286854061171
2018-09-01 00:11:08,101.51130646157414
