Time,Temperature
101000000,19.96003997334666
102000000,19.9800099966675
103000000,20.0
104000000,19.9800099966675
105000000,19.96003997334666
106000000,19.94008991006746
107000000,19.96003997334666
108000000,19.94008991006746
109000000,19.92015978687983
110000000,19.900249583853647
111000000,19.92015978687983
112000000,19.94008991006746
113000000,19.96003997334666
114000000,19.9800099966675
115000000,19.96003997334666
116000000,19.9800099966675
117000000,19.96003997334666
118000000,19.94008991006746
119000000,19.96003997334666
120000000,19.9800099966675
121000000,20.0
122000000,19.9800099966675
123000000,20.0
124000000,20.020010003334168
125000000,20.040040026680007
126000000,20.020010003334168
127000000,20.0
128000000,19.9800099966675
129000000,20.0
130000000,20.020010003334168
131000000,20.040040026680007
132000000,20.020010003334168
133000000,20.040040026680007
134000000,20.06009009006754
135000000,20.08016021354684
136000000,20.100250417188022
137000000,20.08016021354684
138000000,20.100250417188022
139000000,20.120360721081298
140000000,20.140491145336973
141000000,20.16064171008547
142000000,20.140491145336973
143000000,20.120360721081298
144000000,20.140491145336973
145000000,20.120360721081298
146000000,20.140491145336973
147000000,20.120360721081298
148000000,20.140491145336973
149000000,20.120360721081298
150000000,20.140491145336973
151000000,20.16064171008547
152000000,20.140491145336973
153000000,20.120360721081298
154000000,20.140491145336973
155000000,20.16064171008547
156000000,20.180812435477357
157000000,20.201003341683364
158000000,20.221214448894393
159000000,20.241445777321555
160000000,20.221214448894393
161000000,20.201003341683364
162000000,20.221214448894393
163000000,20.241445777321555
164000000,20.261697347196183
165000000,20.28196917876985
166000000,20.26169734719619
167000000,20.281969178769856
168000000,20.302261292314387
169000000,20.322573708121908
170000000,20.30226129231439
171000000,20.28196917876986
172000000,20.261697347196197
173000000,20.281969178769863
174000000,20.2616973471962
175000000,20.241445777321573
176000000,20.2616973471962
177000000,20.281969178769867
178000000,20.3022612923144
179000000,20.322573708121922
180000000,20.34290644650484
181000000,20.3632595277959
182000000,20.34290644650484
183000000,20.322573708121922
184000000,20.302261292314405
185000000,20.28196917876987
186000000,20.302261292314405
187000000,20.322573708121926
188000000,20.30226129231441
189000000,20.281969178769877
190000000,20.261697347196215
191000000,20.241445777321587
192000000,20.261697347196215
193000000,20.241445777321587
194000000,20.221214448894425
195000000,20.201003341683396
196000000,20.221214448894425
197000000,20.241445777321587
198000000,20.221214448894425
199000000,20.241445777321587
200000000,20.261697347196215
201000000,20.28196917876988
202000000,20.26169734719622
203000000,20.281969178769884
204000000,20.30226129231442
205000000,20.281969178769884
206000000,20.261697347196225
207000000,20.28196917876989
208000000,20.26169734719623
209000000,20.281969178769895
210000000,20.261697347196232
211000000,20.241445777321605
212000000,20.261697347196232
213000000,20.2819691787699
214000000,20.302261292314434
215000000,20.2819691787699
216000000,20.261697347196236
217000000,20.281969178769902
218000000,20.302261292314437
219000000,20.322573708121958
220000000,20.342906446504877
221000000,20.322573708121958
222000000,20.30226129231444
223000000,20.281969178769906
224000000,20.30226129231444
225000000,20.281969178769906
226000000,20.30226129231444
227000000,20.32257370812196
228000000,20.34290644650488
229000000,20.36325952779594
230000000,20.383632972348224
231000000,20.36325952779594
232000000,20.34290644650488
233000000,20.32257370812196
234000000,20.34290644650488
235000000,20.36325952779594
236000000,20.383632972348224
237000000,20.40402680053518
238000000,20.383632972348224
239000000,20.40402680053518
240000000,20.383632972348224
241000000,20.40402680053518
242000000,20.383632972348224
243000000,20.40402680053518
244000000,20.383632972348224
245000000,20.40402680053518
246000000,20.424441032750643
247000000,20.404026800535185
248000000,20.424441032750646
249000000,20.44487568940884
250000000,20.424441032750646
251000000,20.404026800535192
252000000,20.42444103275065
253000000,20.404026800535195
254000000,20.424441032750657
255000000,20.4040268005352
256000000,20.42444103275066
257000000,20.444875689408853
258000000,20.42444103275066
259000000,20.444875689408853
260000000,20.42444103275066
261000000,20.404026800535206
262000000,20.383632972348245
263000000,20.36325952779596
264000000,20.3429064465049
265000000,20.322573708121983
266000000,20.3429064465049
267000000,20.322573708121983
268000000,20.3429064465049
269000000,20.322573708121983
270000000,20.30226129231447
271000000,20.281969178769934
272000000,20.30226129231447
273000000,20.322573708121986
274000000,20.342906446504905
275000000,20.363259527795968
276000000,20.383632972348252
277000000,20.40402680053521
278000000,20.424441032750668
279000000,20.44487568940886
280000000,20.465330790944446
281000000,20.48580635781253
282000000,20.506302410488676
283000000,20.52681896946894
284000000,20.54735605526989
285000000,20.52681896946894
286000000,20.54735605526989
287000000,20.52681896946894
288000000,20.50630241048868
289000000,20.485806357812532
290000000,20.50630241048868
291000000,20.52681896946895
292000000,20.547356055269894
293000000,20.52681896946895
294000000,20.547356055269894
295000000,20.52681896946895
296000000,20.506302410488683
297000000,20.485806357812535
298000000,20.465330790944456
299000000,20.485806357812542
300000000,20.465330790944464
301000000,20.444875689408878
302000000,20.424441032750686
303000000,20.40402680053523
304000000,20.424441032750693
305000000,20.44487568940888
306000000,20.465330790944467
307000000,20.48580635781255
308000000,20.506302410488697
309000000,20.48580635781255
310000000,20.46533079094447
311000000,20.485806357812557
312000000,20.465330790944478
313000000,20.444875689408892
314000000,20.465330790944478
315000000,20.444875689408892
316000000,20.4244410327507
317000000,20.444875689408892
318000000,20.465330790944478
319000000,20.48580635781256
320000000,20.46533079094448
321000000,20.444875689408896
322000000,20.46533079094448
323000000,20.485806357812564
324000000,20.50630241048871
325000000,20.485806357812564
326000000,20.465330790944485
327000000,20.444875689408903
328000000,20.465330790944485
329000000,20.485806357812567
330000000,20.506302410488715
331000000,20.485806357812567
332000000,20.46533079094449
333000000,20.48580635781257
334000000,20.465330790944492
335000000,20.44487568940891
336000000,20.424441032750718
337000000,20.404026800535263
338000000,20.383632972348305
339000000,20.404026800535263
340000000,20.383632972348305
341000000,20.36325952779602
342000000,20.383632972348305
343000000,20.404026800535263
344000000,20.383632972348305
345000000,20.36325952779602
346000000,20.342906446504962
347000000,20.36325952779602
348000000,20.383632972348305
349000000,20.404026800535263
350000000,20.42444103275072
351000000,20.444875689408914
352000000,20.42444103275072
353000000,20.444875689408914
354000000,20.42444103275072
355000000,20.444875689408914
356000000,20.4653307909445
357000000,20.48580635781258
358000000,20.465330790944503
359000000,20.444875689408917
360000000,20.424441032750728
361000000,20.40402680053527
362000000,20.42444103275073
363000000,20.404026800535277
364000000,20.424441032750735
365000000,20.444875689408928
366000000,20.465330790944517
367000000,20.4858063578126
368000000,20.46533079094452
369000000,20.485806357812603
370000000,20.465330790944524
371000000,20.485806357812606
372000000,20.506302410488754
373000000,20.485806357812606
374000000,20.465330790944527
375000000,20.444875689408946
376000000,20.465330790944535
377000000,20.44487568940895
378000000,20.465330790944538
379000000,20.444875689408953
380000000,20.46533079094454
381000000,20.485806357812628
382000000,20.46533079094455
383000000,20.444875689408963
384000000,20.42444103275077
385000000,20.444875689408963
386000000,20.42444103275077
387000000,20.404026800535316
388000000,20.38363297234836
389000000,20.363259527796075
390000000,20.38363297234836
391000000,20.363259527796075
392000000,20.38363297234836
393000000,20.363259527796075
394000000,20.342906446505012
395000000,20.322573708122093
396000000,20.342906446505012
397000000,20.322573708122093
398000000,20.342906446505012
399000000,20.363259527796075
400000000,20.38363297234836
401000000,20.363259527796075
402000000,20.38363297234836
403000000,20.363259527796075
404000000,20.38363297234836
405000000,20.404026800535316
406000000,20.38363297234836
407000000,20.363259527796075
408000000,20.38363297234836
409000000,20.404026800535316
410000000,20.424441032750774
411000000,20.40402680053532
412000000,20.424441032750778
413000000,20.444875689408974
414000000,20.424441032750778
415000000,20.444875689408974
416000000,20.46533079094456
417000000,20.444875689408978
418000000,20.465330790944563
419000000,20.48580635781265
420000000,20.46533079094457
421000000,20.444875689408985
422000000,20.424441032750792
423000000,20.404026800535338
424000000,20.4244410327508
425000000,20.44487568940899
426000000,20.4244410327508
427000000,20.44487568940899
428000000,20.4244410327508
429000000,20.44487568940899
430000000,20.4244410327508
431000000,20.44487568940899
432000000,20.465330790944577
433000000,20.444875689408995
434000000,20.424441032750803
435000000,20.40402680053535
436000000,20.424441032750806
437000000,20.444875689409
438000000,20.465330790944588
439000000,20.48580635781267
440000000,20.46533079094459
441000000,20.44487568940901
442000000,20.465330790944595
443000000,20.485806357812677
444000000,20.506302410488825
445000000,20.485806357812677
446000000,20.4653307909446
447000000,20.485806357812685
448000000,20.465330790944606
449000000,20.44487568940902
450000000,20.424441032750828
451000000,20.404026800535373
452000000,20.383632972348416
453000000,20.404026800535373
454000000,20.424441032750835
455000000,20.444875689409024
456000000,20.465330790944613
457000000,20.4858063578127
458000000,20.506302410488843
459000000,20.4858063578127
460000000,20.506302410488843
461000000,20.4858063578127
462000000,20.46533079094462
463000000,20.444875689409034
464000000,20.424441032750842
465000000,20.404026800535387
466000000,20.38363297234843
467000000,20.404026800535387
468000000,20.424441032750845
469000000,20.444875689409038
470000000,20.465330790944627
471000000,20.48580635781271
472000000,20.46533079094463
473000000,20.485806357812713
474000000,20.50630241048886
475000000,20.485806357812713
476000000,20.50630241048886
477000000,20.52681896946913
478000000,20.547356055270075
479000000,20.56791368842879
480000000,20.547356055270075
481000000,20.56791368842879
482000000,20.588491889502905
483000000,20.56791368842879
484000000,20.547356055270075
485000000,20.52681896946913
486000000,20.506302410488864
487000000,20.526818969469133
488000000,20.50630241048887
489000000,20.485806357812724
490000000,20.50630241048887
491000000,20.52681896946914
492000000,20.547356055270086
493000000,20.5679136884288
494000000,20.547356055270086
495000000,20.5679136884288
496000000,20.58849188950291
497000000,20.609090679070636
498000000,20.58849188950292
499000000,20.60909067907064
500000000,20.588491889502922
501000000,20.567913688428806
502000000,20.547356055270093
503000000,20.567913688428806
504000000,20.547356055270093
505000000,20.567913688428806
506000000,20.547356055270093
507000000,20.526818969469147
508000000,20.547356055270093
509000000,20.567913688428806
510000000,20.547356055270093
511000000,20.567913688428806
512000000,20.588491889502922
513000000,20.609090679070647
514000000,20.588491889502926
515000000,20.60909067907065
516000000,20.588491889502933
517000000,20.609090679070654
518000000,20.588491889502937
519000000,20.56791368842882
520000000,20.547356055270107
521000000,20.56791368842882
522000000,20.547356055270107
523000000,20.56791368842882
524000000,20.547356055270107
525000000,20.56791368842882
526000000,20.588491889502937
527000000,20.609090679070658
528000000,20.58849188950294
529000000,20.567913688428824
530000000,20.54735605527011
531000000,20.567913688428824
532000000,20.54735605527011
533000000,20.567913688428824
534000000,20.58849188950294
535000000,20.567913688428824
536000000,20.58849188950294
537000000,20.567913688428824
538000000,20.58849188950294
539000000,20.567913688428824
540000000,20.58849188950294
541000000,20.567913688428824
542000000,20.58849188950294
543000000,20.567913688428824
544000000,20.58849188950294
545000000,20.60909067907066
546000000,20.588491889502944
547000000,20.56791368842883
548000000,20.588491889502944
549000000,20.56791368842883
550000000,20.547356055270114
551000000,20.56791368842883
552000000,20.547356055270114
553000000,20.56791368842883
554000000,20.547356055270114
555000000,20.52681896946917
556000000,20.547356055270114
557000000,20.52681896946917
558000000,20.506302410488907
559000000,20.526818969469176
560000000,20.50630241048891
561000000,20.485806357812763
562000000,20.465330790944684
563000000,20.48580635781277
564000000,20.506302410488914
565000000,20.48580635781277
566000000,20.506302410488914
567000000,20.48580635781277
568000000,20.46533079094469
569000000,20.444875689409105
570000000,20.424441032750913
571000000,20.444875689409105
572000000,20.465330790944694
573000000,20.485806357812777
574000000,20.465330790944698
575000000,20.444875689409116
576000000,20.42444103275092
577000000,20.444875689409116
578000000,20.42444103275092
579000000,20.404026800535465
580000000,20.383632972348508
581000000,20.404026800535465
582000000,20.424441032750927
583000000,20.40402680053547
584000000,20.383632972348515
585000000,20.40402680053547
586000000,20.383632972348515
587000000,20.36325952779623
588000000,20.383632972348515
589000000,20.36325952779623
590000000,20.383632972348515
591000000,20.36325952779623
592000000,20.342906446505168
593000000,20.32257370812225
594000000,20.302261292314732
595000000,20.322573708122253
596000000,20.30226129231474
597000000,20.281969178770204
598000000,20.30226129231474
599000000,20.281969178770204
600000000,20.261697347196545
601000000,20.28196917877021
602000000,20.302261292314743
603000000,20.28196917877021
604000000,20.302261292314743
605000000,20.28196917877021
606000000,20.26169734719655
607000000,20.281969178770215
608000000,20.261697347196552
609000000,20.28196917877022
610000000,20.302261292314753
611000000,20.28196917877022
612000000,20.261697347196556
613000000,20.24144577732193
614000000,20.261697347196556
615000000,20.24144577732193
616000000,20.221214448894766
617000000,20.241445777321935
618000000,20.26169734719656
619000000,20.281969178770225
620000000,20.30226129231476
621000000,20.281969178770225
622000000,20.261697347196566
623000000,20.281969178770233
624000000,20.302261292314764
625000000,20.322573708122285
626000000,20.302261292314768
627000000,20.322573708122288
628000000,20.302261292314775
629000000,20.32257370812229
630000000,20.342906446505214
631000000,20.363259527796274
632000000,20.342906446505214
633000000,20.32257370812229
634000000,20.30226129231478
635000000,20.3225737081223
636000000,20.342906446505218
637000000,20.3225737081223
638000000,20.342906446505218
639000000,20.363259527796277
640000000,20.342906446505218
641000000,20.363259527796277
642000000,20.342906446505218
643000000,20.3225737081223
644000000,20.302261292314782
645000000,20.322573708122302
646000000,20.30226129231479
647000000,20.322573708122306
648000000,20.302261292314792
649000000,20.281969178770257
650000000,20.302261292314792
651000000,20.281969178770257
652000000,20.302261292314792
653000000,20.322573708122313
654000000,20.302261292314796
655000000,20.322573708122317
656000000,20.3022612923148
657000000,20.281969178770268
658000000,20.3022612923148
659000000,20.281969178770268
660000000,20.3022612923148
661000000,20.281969178770268
662000000,20.3022612923148
663000000,20.32257370812232
664000000,20.302261292314803
665000000,20.28196917877027
666000000,20.26169734719661
667000000,20.24144577732198
668000000,20.22121444889482
669000000,20.241445777321985
670000000,20.261697347196616
671000000,20.241445777321985
672000000,20.261697347196616
673000000,20.241445777321985
674000000,20.221214448894823
675000000,20.201003341683794
676000000,20.18081243547779
677000000,20.1606417100859
678000000,20.18081243547779
679000000,20.1606417100859
680000000,20.18081243547779
681000000,20.201003341683794
682000000,20.18081243547779
683000000,20.201003341683794
684000000,20.221214448894823
685000000,20.241445777321992
686000000,20.26169734719662
687000000,20.241445777321992
688000000,20.26169734719662
689000000,20.281969178770286
690000000,20.302261292314817
691000000,20.322573708122338
692000000,20.342906446505257
693000000,20.322573708122338
694000000,20.302261292314824
695000000,20.28196917877029
696000000,20.302261292314824
697000000,20.32257370812234
698000000,20.302261292314828
699000000,20.32257370812235
700000000,20.342906446505268
701000000,20.32257370812235
702000000,20.30226129231483
703000000,20.322573708122352
704000000,20.302261292314835
705000000,20.322573708122356
706000000,20.342906446505275
707000000,20.363259527796338
708000000,20.342906446505275
709000000,20.322573708122356
710000000,20.30226129231484
711000000,20.32257370812236
712000000,20.342906446505282
713000000,20.32257370812236
714000000,20.302261292314846
715000000,20.322573708122363
716000000,20.30226129231485
717000000,20.281969178770318
718000000,20.30226129231485
719000000,20.281969178770318
720000000,20.30226129231485
721000000,20.281969178770318
722000000,20.30226129231485
723000000,20.281969178770318
724000000,20.261697347196655
725000000,20.241445777322028
726000000,20.221214448894862
727000000,20.201003341683833
728000000,20.221214448894862
729000000,20.24144577732203
730000000,20.22121444889487
731000000,20.241445777322035
732000000,20.261697347196662
733000000,20.28196917877033
734000000,20.302261292314864
735000000,20.322573708122384
736000000,20.302261292314867
737000000,20.322573708122388
738000000,20.30226129231487
739000000,20.32257370812239
740000000,20.34290644650531
741000000,20.32257370812239
742000000,20.34290644650531
743000000,20.363259527796373
744000000,20.38363297234866
745000000,20.363259527796377
746000000,20.383632972348664
747000000,20.36325952779638
748000000,20.34290644650532
749000000,20.36325952779638
750000000,20.34290644650532
751000000,20.3225737081224
752000000,20.302261292314885
753000000,20.281969178770353
754000000,20.302261292314885
755000000,20.322573708122405
756000000,20.342906446505324
757000000,20.322573708122405
758000000,20.30226129231489
759000000,20.32257370812241
760000000,20.302261292314896
761000000,20.322573708122412
762000000,20.34290644650533
763000000,20.322573708122412
764000000,20.34290644650533
765000000,20.322573708122412
766000000,20.34290644650533
767000000,20.363259527796394
768000000,20.383632972348682
769000000,20.363259527796398
770000000,20.383632972348686
771000000,20.404026800535643
772000000,20.383632972348686
773000000,20.404026800535643
774000000,20.383632972348686
775000000,20.404026800535643
776000000,20.424441032751105
777000000,20.404026800535647
778000000,20.42444103275111
779000000,20.404026800535654
780000000,20.383632972348696
781000000,20.363259527796412
782000000,20.3836329723487
783000000,20.404026800535657
784000000,20.42444103275112
785000000,20.444875689409308
786000000,20.42444103275112
787000000,20.40402680053566
788000000,20.383632972348703
789000000,20.40402680053566
790000000,20.383632972348703
791000000,20.36325952779642
792000000,20.34290644650536
793000000,20.36325952779642
794000000,20.34290644650536
795000000,20.32257370812244
796000000,20.302261292314924
797000000,20.281969178770392
798000000,20.26169734719673
799000000,20.241445777322102
800000000,20.22121444889494
801000000,20.241445777322106
802000000,20.261697347196733
803000000,20.2819691787704
804000000,20.261697347196737
805000000,20.281969178770403
806000000,20.302261292314938
807000000,20.32257370812246
808000000,20.30226129231494
809000000,20.28196917877041
810000000,20.261697347196748
811000000,20.24144577732212
812000000,20.22121444889496
813000000,20.241445777322124
814000000,20.26169734719675
815000000,20.241445777322124
816000000,20.221214448894962
817000000,20.241445777322127
818000000,20.221214448894965
819000000,20.201003341683936
820000000,20.221214448894965
821000000,20.241445777322134
822000000,20.22121444889497
823000000,20.20100334168394
824000000,20.22121444889497
825000000,20.241445777322138
826000000,20.261697347196765
827000000,20.28196917877043
828000000,20.26169734719677
829000000,20.281969178770435
830000000,20.261697347196773
831000000,20.28196917877044
832000000,20.302261292314974
833000000,20.28196917877044
834000000,20.26169734719678
835000000,20.241445777322152
836000000,20.26169734719678
837000000,20.241445777322152
838000000,20.26169734719678
839000000,20.241445777322152
840000000,20.22121444889499
841000000,20.201003341683958
842000000,20.22121444889499
843000000,20.241445777322156
844000000,20.261697347196783
845000000,20.241445777322156
846000000,20.221214448894994
847000000,20.201003341683965
848000000,20.180812435477957
849000000,20.201003341683965
850000000,20.221214448894994
851000000,20.24144577732216
852000000,20.221214448894997
853000000,20.241445777322163
854000000,20.221214448895
855000000,20.201003341683972
856000000,20.180812435477968
857000000,20.201003341683972
858000000,20.221214448895
859000000,20.24144577732217
860000000,20.261697347196797
861000000,20.281969178770463
862000000,20.302261292314995
863000000,20.281969178770463
864000000,20.302261292314995
865000000,20.322573708122516
866000000,20.342906446505435
867000000,20.363259527796494
868000000,20.383632972348785
869000000,20.3632595277965
870000000,20.38363297234879
871000000,20.363259527796504
872000000,20.342906446505445
873000000,20.363259527796504
874000000,20.383632972348792
875000000,20.40402680053575
876000000,20.42444103275121
877000000,20.404026800535753
878000000,20.424441032751215
879000000,20.40402680053576
880000000,20.383632972348803
881000000,20.36325952779652
882000000,20.34290644650546
883000000,20.36325952779652
884000000,20.383632972348806
885000000,20.404026800535764
886000000,20.383632972348806
887000000,20.363259527796522
888000000,20.38363297234881
889000000,20.404026800535767
890000000,20.38363297234881
891000000,20.363259527796526
892000000,20.383632972348813
893000000,20.404026800535775
894000000,20.424441032751233
895000000,20.444875689409425
896000000,20.424441032751233
897000000,20.444875689409425
898000000,20.465330790945014
899000000,20.44487568940943
900000000,20.424441032751236
901000000,20.40402680053578
902000000,20.383632972348824
903000000,20.36325952779654
904000000,20.383632972348828
905000000,20.404026800535785
906000000,20.383632972348828
907000000,20.404026800535785
908000000,20.383632972348828
909000000,20.404026800535785
910000000,20.424441032751247
911000000,20.44487568940944
912000000,20.424441032751247
913000000,20.40402680053579
914000000,20.383632972348835
915000000,20.36325952779655
916000000,20.38363297234884
917000000,20.404026800535796
918000000,20.38363297234884
919000000,20.404026800535796
920000000,20.424441032751254
921000000,20.4040268005358
922000000,20.42444103275126
923000000,20.404026800535803
924000000,20.383632972348845
925000000,20.404026800535803
926000000,20.383632972348845
927000000,20.36325952779656
928000000,20.342906446505502
929000000,20.36325952779656
930000000,20.38363297234885
931000000,20.363259527796565
932000000,20.342906446505506
933000000,20.363259527796565
934000000,20.383632972348856
935000000,20.363259527796572
936000000,20.34290644650551
937000000,20.32257370812259
938000000,20.302261292315077
939000000,20.28196917877054
940000000,20.302261292315077
941000000,20.28196917877054
942000000,20.302261292315077
943000000,20.322573708122597
944000000,20.342906446505516
945000000,20.322573708122597
946000000,20.342906446505516
947000000,20.363259527796576
948000000,20.342906446505516
949000000,20.363259527796576
950000000,20.383632972348863
951000000,20.36325952779658
952000000,20.38363297234887
953000000,20.363259527796586
954000000,20.383632972348874
955000000,20.40402680053583
956000000,20.383632972348874
957000000,20.40402680053583
958000000,20.42444103275129
959000000,20.404026800535835
960000000,20.383632972348877
961000000,20.404026800535835
962000000,20.424441032751297
963000000,20.444875689409486
964000000,20.465330790945075
965000000,20.444875689409493
966000000,20.4244410327513
967000000,20.444875689409493
968000000,20.4244410327513
969000000,20.404026800535846
970000000,20.383632972348884
971000000,20.404026800535846
972000000,20.424441032751304
973000000,20.40402680053585
974000000,20.38363297234889
975000000,20.40402680053585
976000000,20.38363297234889
977000000,20.363259527796608
978000000,20.342906446505545
979000000,20.363259527796608
980000000,20.342906446505545
981000000,20.363259527796608
982000000,20.342906446505545
983000000,20.363259527796608
984000000,20.342906446505545
985000000,20.363259527796608
986000000,20.342906446505545
987000000,20.363259527796608
988000000,20.383632972348895
989000000,20.404026800535853
990000000,20.383632972348895
991000000,20.36325952779661
992000000,20.342906446505552
993000000,20.322573708122633
994000000,20.302261292315116
995000000,20.322573708122636
996000000,20.30226129231512
997000000,20.32257370812264
998000000,20.302261292315123
999000000,20.322573708122643
1000000000,20.30226129231513
1001000000,20.281969178770595
1002000000,20.30226129231513
1003000000,20.281969178770595
1004000000,20.30226129231513
1005000000,20.322573708122647
1006000000,20.302261292315134
1007000000,20.281969178770602
1008000000,20.261697347196936
1009000000,20.241445777322305
1010000000,20.221214448895143
1011000000,20.201003341684114
1012000000,20.18081243547811
1013000000,20.16064171008622
1014000000,20.18081243547811
1015000000,20.16064171008622
1016000000,20.140491145337723
1017000000,20.16064171008622
1018000000,20.18081243547811
1019000000,20.16064171008622
1020000000,20.18081243547811
1021000000,20.16064171008622
1022000000,20.140491145337723
1023000000,20.16064171008622
1024000000,20.18081243547811
1025000000,20.201003341684114
1026000000,20.221214448895143
1027000000,20.201003341684114
1028000000,20.18081243547811
1029000000,20.201003341684114
1030000000,20.18081243547811
1031000000,20.201003341684114
1032000000,20.221214448895143
1033000000,20.201003341684114
1034000000,20.18081243547811
1035000000,20.201003341684114
1036000000,20.18081243547811
1037000000,20.201003341684114
1038000000,20.18081243547811
1039000000,20.201003341684114
1040000000,20.18081243547811
1041000000,20.201003341684114
1042000000,20.221214448895143
1043000000,20.241445777322312
1044000000,20.221214448895147
1045000000,20.201003341684117
1046000000,20.221214448895147
1047000000,20.201003341684117
1048000000,20.180812435478114
1049000000,20.201003341684117
1050000000,20.221214448895147
1051000000,20.201003341684117
1052000000,20.221214448895147
1053000000,20.241445777322316
1054000000,20.261697347196943
1055000000,20.241445777322316
1056000000,20.261697347196943
1057000000,20.241445777322316
1058000000,20.261697347196943
1059000000,20.241445777322316
1060000000,20.261697347196943
1061000000,20.28196917877061
1062000000,20.302261292315144
1063000000,20.28196917877061
1064000000,20.302261292315144
1065000000,20.32257370812266
1066000000,20.302261292315148
1067000000,20.281969178770613
1068000000,20.302261292315148
1069000000,20.281969178770613
1070000000,20.302261292315148
1071000000,20.32257370812267
1072000000,20.30226129231515
1073000000,20.322573708122672
1074000000,20.34290644650559
1075000000,20.36325952779665
1076000000,20.34290644650559
1077000000,20.36325952779665
1078000000,20.34290644650559
1079000000,20.322573708122672
1080000000,20.302261292315155
1081000000,20.281969178770623
1082000000,20.261697347196957
1083000000,20.24144577732233
1084000000,20.221214448895168
1085000000,20.201003341684135
1086000000,20.221214448895168
1087000000,20.201003341684135
1088000000,20.18081243547813
1089000000,20.160641710086242
1090000000,20.18081243547813
1091000000,20.160641710086242
1092000000,20.18081243547813
1093000000,20.201003341684135
1094000000,20.221214448895168
1095000000,20.201003341684135
1096000000,20.221214448895168
1097000000,20.201003341684135
1098000000,20.221214448895168
1099000000,20.201003341684135
1100000000,20.221214448895168
1101000000,20.201003341684135
1102000000,20.18081243547813
1103000000,20.201003341684135
1104000000,20.18081243547813
1105000000,20.201003341684135
1106000000,20.221214448895168
1107000000,20.241445777322333
1108000000,20.26169734719696
1109000000,20.281969178770627
1110000000,20.30226129231516
1111000000,20.281969178770627
1112000000,20.26169734719696
1113000000,20.281969178770627
1114000000,20.30226129231516
1115000000,20.281969178770627
1116000000,20.26169734719696
1117000000,20.241445777322333
1118000000,20.26169734719696
1119000000,20.281969178770627
1120000000,20.26169734719696
1121000000,20.241445777322333
1122000000,20.22121444889517
1123000000,20.241445777322337
1124000000,20.261697347196964
1125000000,20.28196917877063
1126000000,20.302261292315166
1127000000,20.322573708122682
1128000000,20.30226129231517
1129000000,20.281969178770638
1130000000,20.30226129231517
1131000000,20.32257370812269
1132000000,20.302261292315173
1133000000,20.28196917877064
1134000000,20.302261292315173
1135000000,20.28196917877064
1136000000,20.261697347196975
1137000000,20.241445777322348
1138000000,20.221214448895182
1139000000,20.201003341684153
1140000000,20.18081243547815
1141000000,20.16064171008626
1142000000,20.18081243547815
1143000000,20.16064171008626
1144000000,20.18081243547815
1145000000,20.201003341684153
1146000000,20.18081243547815
1147000000,20.16064171008626
1148000000,20.140491145337762
1149000000,20.16064171008626
1150000000,20.18081243547815
1151000000,20.201003341684153
1152000000,20.18081243547815
1153000000,20.201003341684153
1154000000,20.221214448895182
1155000000,20.201003341684153
1156000000,20.18081243547815
1157000000,20.16064171008626
1158000000,20.18081243547815
